FIPS,Geographic Area Name,Gini Index
12013,"Calhoun County, Florida",0.441
19051,"Davis County, Iowa",0.412
13189,"McDuffie County, Georgia",0.447
31149,"Rock County, Nebraska",0.436
55131,"Washington County, Wisconsin",0.385
18129,"Posey County, Indiana",0.398
47067,"Hancock County, Tennessee",0.452
40095,"Marshall County, Oklahoma",0.393
42031,"Clarion County, Pennsylvania",0.43
39135,"Preble County, Ohio",0.398
26019,"Benzie County, Michigan",0.406
46117,"Stanley County, South Dakota",0.422
48105,"Crockett County, Texas",0.47
46137,"Ziebach County, South Dakota",0.485
48369,"Parmer County, Texas",0.417
05131,"Sebastian County, Arkansas",0.468
19127,"Marshall County, Iowa",0.405
48237,"Jack County, Texas",0.421
55031,"Douglas County, Wisconsin",0.425
29025,"Caldwell County, Missouri",0.421
48409,"San Patricio County, Texas",0.436
40035,"Craig County, Oklahoma",0.4
55071,"Manitowoc County, Wisconsin",0.398
27153,"Todd County, Minnesota",0.409
45011,"Barnwell County, South Carolina",0.466
19163,"Scott County, Iowa",0.449
20029,"Cloud County, Kansas",0.413
40107,"Okfuskee County, Oklahoma",0.402
37135,"Orange County, North Carolina",0.521
36111,"Ulster County, New York",0.43
01039,"Covington County, Alabama",0.475
22117,"Washington Parish, Louisiana",0.495
29113,"Lincoln County, Missouri",0.371
39103,"Medina County, Ohio",0.392
51001,"Accomack County, Virginia",0.471
19191,"Winneshiek County, Iowa",0.403
46061,"Hanson County, South Dakota",0.416
41021,"Gilliam County, Oregon",0.381
72125,"San Germán Municipio, Puerto Rico",0.512
08037,"Eagle County, Colorado",0.464
31141,"Platte County, Nebraska",0.385
40129,"Roger Mills County, Oklahoma",0.505
46035,"Davison County, South Dakota",0.424
31043,"Dakota County, Nebraska",0.395
01067,"Henry County, Alabama",0.446
46111,"Sanborn County, South Dakota",0.387
48367,"Parker County, Texas",0.444
49041,"Sevier County, Utah",0.387
39155,"Trumbull County, Ohio",0.418
01129,"Washington County, Alabama",0.45
18043,"Floyd County, Indiana",0.415
36085,"Richmond County, New York",0.429
45049,"Hampton County, South Carolina",0.446
31033,"Cheyenne County, Nebraska",0.405
53069,"Wahkiakum County, Washington",0.386
13045,"Carroll County, Georgia",0.429
13079,"Crawford County, Georgia",0.46
34025,"Monmouth County, New Jersey",0.462
26117,"Montcalm County, Michigan",0.405
17031,"Cook County, Illinois",0.488
17173,"Shelby County, Illinois",0.405
47043,"Dickson County, Tennessee",0.41
36073,"Orleans County, New York",0.384
53037,"Kittitas County, Washington",0.477
26091,"Lenawee County, Michigan",0.393
21143,"Lyon County, Kentucky",0.411
47039,"Decatur County, Tennessee",0.5
30011,"Carter County, Montana",0.45
21169,"Metcalfe County, Kentucky",0.41
72095,"Maunabo Municipio, Puerto Rico",0.482
48071,"Chambers County, Texas",0.384
09011,"New London County, Connecticut",0.418
13177,"Lee County, Georgia",0.392
55095,"Polk County, Wisconsin",0.395
01071,"Jackson County, Alabama",0.438
48149,"Fayette County, Texas",0.446
48447,"Throckmorton County, Texas",0.428
46075,"Jones County, South Dakota",0.391
19133,"Monona County, Iowa",0.417
21177,"Muhlenberg County, Kentucky",0.446
17057,"Fulton County, Illinois",0.399
18031,"Decatur County, Indiana",0.408
47109,"McNairy County, Tennessee",0.476
50001,"Addison County, Vermont",0.404
72111,"Peñuelas Municipio, Puerto Rico",0.491
06003,"Alpine County, California",0.449
36055,"Monroe County, New York",0.452
18061,"Harrison County, Indiana",0.394
29155,"Pemiscot County, Missouri",0.459
38087,"Slope County, North Dakota",0.423
39043,"Erie County, Ohio",0.43
48391,"Refugio County, Texas",0.421
48491,"Williamson County, Texas",0.37
48175,"Goliad County, Texas",0.456
51775,"Salem city, Virginia",0.44
48191,"Hall County, Texas",0.543
17035,"Cumberland County, Illinois",0.418
48007,"Aransas County, Texas",0.47
37187,"Washington County, North Carolina",0.461
54095,"Tyler County, West Virginia",0.414
17153,"Pulaski County, Illinois",0.48
31155,"Saunders County, Nebraska",0.392
34023,"Middlesex County, New Jersey",0.407
51073,"Gloucester County, Virginia",0.381
54035,"Jackson County, West Virginia",0.424
47087,"Jackson County, Tennessee",0.435
51530,"Buena Vista city, Virginia",0.398
51540,"Charlottesville city, Virginia",0.505
54059,"Mingo County, West Virginia",0.436
10001,"Kent County, Delaware",0.406
18141,"St. Joseph County, Indiana",0.445
48181,"Grayson County, Texas",0.424
16065,"Madison County, Idaho",0.449
19043,"Clayton County, Iowa",0.376
45073,"Oconee County, South Carolina",0.474
08027,"Custer County, Colorado",0.472
47009,"Blount County, Tennessee",0.429
28101,"Newton County, Mississippi",0.407
17145,"Perry County, Illinois",0.395
31013,"Box Butte County, Nebraska",0.407
31027,"Cedar County, Nebraska",0.434
55079,"Milwaukee County, Wisconsin",0.451
51125,"Nelson County, Virginia",0.44
40065,"Jackson County, Oklahoma",0.426
39073,"Hocking County, Ohio",0.396
48349,"Navarro County, Texas",0.451
40117,"Pawnee County, Oklahoma",0.421
08103,"Rio Blanco County, Colorado",0.379
37121,"Mitchell County, North Carolina",0.437
48307,"McCulloch County, Texas",0.494
51057,"Essex County, Virginia",0.398
22113,"Vermilion Parish, Louisiana",0.454
38009,"Bottineau County, North Dakota",0.472
36035,"Fulton County, New York",0.439
72005,"Aguadilla Municipio, Puerto Rico",0.558
40089,"McCurtain County, Oklahoma",0.464
46127,"Union County, South Dakota",0.469
19183,"Washington County, Iowa",0.383
22067,"Morehouse Parish, Louisiana",0.459
02290,"Yukon-Koyukuk Census Area, Alaska",0.449
05025,"Cleveland County, Arkansas",0.445
51153,"Prince William County, Virginia",0.366
48079,"Cochran County, Texas",0.397
48137,"Edwards County, Texas",0.626
44007,"Providence County, Rhode Island",0.462
37167,"Stanly County, North Carolina",0.418
48035,"Bosque County, Texas",0.421
01029,"Cleburne County, Alabama",0.424
24011,"Caroline County, Maryland",0.385
36045,"Jefferson County, New York",0.42
29137,"Monroe County, Missouri",0.376
22081,"Red River Parish, Louisiana",0.511
48247,"Jim Hogg County, Texas",0.427
04015,"Mohave County, Arizona",0.433
13191,"McIntosh County, Georgia",0.446
51045,"Craig County, Virginia",0.327
17103,"Lee County, Illinois",0.419
06033,"Lake County, California",0.442
18121,"Parke County, Indiana",0.401
19197,"Wright County, Iowa",0.407
21007,"Ballard County, Kentucky",0.448
29183,"St. Charles County, Missouri",0.373
06057,"Nevada County, California",0.426
12087,"Monroe County, Florida",0.505
01093,"Marion County, Alabama",0.449
05003,"Ashley County, Arkansas",0.447
17169,"Schuyler County, Illinois",0.367
54041,"Lewis County, West Virginia",0.459
16045,"Gem County, Idaho",0.409
19139,"Muscatine County, Iowa",0.402
02070,"Dillingham Census Area, Alaska",0.409
28125,"Sharkey County, Mississippi",0.445
16023,"Butte County, Idaho",0.416
42131,"Wyoming County, Pennsylvania",0.393
38073,"Ransom County, North Dakota",0.362
48207,"Haskell County, Texas",0.476
30003,"Big Horn County, Montana",0.432
54007,"Braxton County, West Virginia",0.432
55129,"Washburn County, Wisconsin",0.408
12083,"Marion County, Florida",0.443
12089,"Nassau County, Florida",0.429
20077,"Harper County, Kansas",0.437
51790,"Staunton city, Virginia",0.44
12063,"Jackson County, Florida",0.429
34033,"Salem County, New Jersey",0.408
48339,"Montgomery County, Texas",0.46
27125,"Red Lake County, Minnesota",0.377
51035,"Carroll County, Virginia",0.393
08087,"Morgan County, Colorado",0.396
18049,"Fulton County, Indiana",0.415
28025,"Clay County, Mississippi",0.491
47075,"Haywood County, Tennessee",0.454
51109,"Louisa County, Virginia",0.426
18113,"Noble County, Indiana",0.358
32023,"Nye County, Nevada",0.454
22015,"Bossier Parish, Louisiana",0.438
08081,"Moffat County, Colorado",0.382
27123,"Ramsey County, Minnesota",0.458
33007,"Coos County, New Hampshire",0.415
06011,"Colusa County, California",0.429
47033,"Crockett County, Tennessee",0.465
48505,"Zapata County, Texas",0.514
20043,"Doniphan County, Kansas",0.416
22077,"Pointe Coupee Parish, Louisiana",0.463
13147,"Hart County, Georgia",0.469
05139,"Union County, Arkansas",0.471
21227,"Warren County, Kentucky",0.461
28021,"Claiborne County, Mississippi",0.483
72121,"Sabana Grande Municipio, Puerto Rico",0.484
41039,"Lane County, Oregon",0.454
48231,"Hunt County, Texas",0.453
18007,"Benton County, Indiana",0.364
51063,"Floyd County, Virginia",0.407
20173,"Sedgwick County, Kansas",0.444
39095,"Lucas County, Ohio",0.474
39133,"Portage County, Ohio",0.433
48287,"Lee County, Texas",0.422
12086,"Miami-Dade County, Florida",0.503
13059,"Clarke County, Georgia",0.531
16033,"Clark County, Idaho",0.381
06041,"Marin County, California",0.498
38077,"Richland County, North Dakota",0.415
51011,"Appomattox County, Virginia",0.39
34021,"Mercer County, New Jersey",0.476
41055,"Sherman County, Oregon",0.397
48193,"Hamilton County, Texas",0.444
26037,"Clinton County, Michigan",0.408
17085,"Jo Daviess County, Illinois",0.408
19153,"Polk County, Iowa",0.432
47113,"Madison County, Tennessee",0.496
13183,"Long County, Georgia",0.366
42121,"Venango County, Pennsylvania",0.404
55001,"Adams County, Wisconsin",0.404
01043,"Cullman County, Alabama",0.445
19123,"Mahaska County, Iowa",0.403
17159,"Richland County, Illinois",0.442
40131,"Rogers County, Oklahoma",0.393
48283,"La Salle County, Texas",0.464
08009,"Baca County, Colorado",0.468
20197,"Wabaunsee County, Kansas",0.361
47013,"Campbell County, Tennessee",0.456
13173,"Lanier County, Georgia",0.448
26009,"Antrim County, Michigan",0.441
17201,"Winnebago County, Illinois",0.441
29033,"Carroll County, Missouri",0.504
56043,"Washakie County, Wyoming",0.455
46057,"Hamlin County, South Dakota",0.42
29055,"Crawford County, Missouri",0.395
30085,"Roosevelt County, Montana",0.427
02105,"Hoonah-Angoon Census Area, Alaska",0.412
48351,"Newton County, Texas",0.46
13227,"Pickens County, Georgia",0.441
36025,"Delaware County, New York",0.414
26109,"Menominee County, Michigan",0.398
35001,"Bernalillo County, New Mexico",0.453
29047,"Clay County, Missouri",0.388
48395,"Robertson County, Texas",0.478
01009,"Blount County, Alabama",0.422
01051,"Elmore County, Alabama",0.405
18183,"Whitley County, Indiana",0.387
47093,"Knox County, Tennessee",0.475
46101,"Moody County, South Dakota",0.38
39131,"Pike County, Ohio",0.432
08071,"Las Animas County, Colorado",0.463
27169,"Winona County, Minnesota",0.439
18013,"Brown County, Indiana",0.418
25013,"Hampden County, Massachusetts",0.459
45003,"Aiken County, South Carolina",0.463
45043,"Georgetown County, South Carolina",0.497
26123,"Newaygo County, Michigan",0.438
40069,"Johnston County, Oklahoma",0.48
42027,"Centre County, Pennsylvania",0.467
31113,"Logan County, Nebraska",0.314
51053,"Dinwiddie County, Virginia",0.399
27023,"Chippewa County, Minnesota",0.41
31171,"Thomas County, Nebraska",0.516
50025,"Windham County, Vermont",0.446
31011,"Boone County, Nebraska",0.429
18147,"Spencer County, Indiana",0.389
20059,"Franklin County, Kansas",0.364
21231,"Wayne County, Kentucky",0.486
37009,"Ashe County, North Carolina",0.447
19149,"Plymouth County, Iowa",0.42
33009,"Grafton County, New Hampshire",0.438
51135,"Nottoway County, Virginia",0.443
37129,"New Hanover County, North Carolina",0.485
48187,"Guadalupe County, Texas",0.395
31081,"Hamilton County, Nebraska",0.37
37007,"Anson County, North Carolina",0.442
08035,"Douglas County, Colorado",0.375
30033,"Garfield County, Montana",0.393
51071,"Giles County, Virginia",0.417
42125,"Washington County, Pennsylvania",0.435
31173,"Thurston County, Nebraska",0.436
37101,"Johnston County, North Carolina",0.406
47029,"Cocke County, Tennessee",0.474
72041,"Cidra Municipio, Puerto Rico",0.496
34013,"Essex County, New Jersey",0.523
36097,"Schuyler County, New York",0.377
21137,"Lincoln County, Kentucky",0.438
08055,"Huerfano County, Colorado",0.517
10005,"Sussex County, Delaware",0.428
27161,"Waseca County, Minnesota",0.369
08069,"Larimer County, Colorado",0.45
41023,"Grant County, Oregon",0.436
32015,"Lander County, Nevada",0.4
38019,"Cavalier County, North Dakota",0.405
47181,"Wayne County, Tennessee",0.408
01007,"Bibb County, Alabama",0.411
05019,"Clark County, Arkansas",0.467
29203,"Shannon County, Missouri",0.401
37013,"Beaufort County, North Carolina",0.463
12113,"Santa Rosa County, Florida",0.403
02240,"Southeast Fairbanks Census Area, Alaska",0.367
21157,"Marshall County, Kentucky",0.414
31039,"Cuming County, Nebraska",0.426
39029,"Columbiana County, Ohio",0.413
51690,"Martinsville city, Virginia",0.478
48087,"Collingsworth County, Texas",0.496
29173,"Ralls County, Missouri",0.389
48439,"Tarrant County, Texas",0.448
16001,"Ada County, Idaho",0.435
48053,"Burnet County, Texas",0.442
27105,"Nobles County, Minnesota",0.42
47147,"Robertson County, Tennessee",0.398
19143,"Osceola County, Iowa",0.408
08025,"Crowley County, Colorado",0.437
42045,"Delaware County, Pennsylvania",0.461
37067,"Forsyth County, North Carolina",0.47
48335,"Mitchell County, Texas",0.398
18143,"Scott County, Indiana",0.402
20065,"Graham County, Kansas",0.428
29013,"Bates County, Missouri",0.406
12075,"Levy County, Florida",0.441
04025,"Yavapai County, Arizona",0.453
17199,"Williamson County, Illinois",0.443
39031,"Coshocton County, Ohio",0.417
72133,"Santa Isabel Municipio, Puerto Rico",0.527
13067,"Cobb County, Georgia",0.441
32033,"White Pine County, Nevada",0.395
17105,"Livingston County, Illinois",0.41
13117,"Forsyth County, Georgia",0.395
30087,"Rosebud County, Montana",0.407
55021,"Columbia County, Wisconsin",0.39
28087,"Lowndes County, Mississippi",0.49
42075,"Lebanon County, Pennsylvania",0.402
04019,"Pima County, Arizona",0.458
51515,"Bedford city, Virginia",0.459
19089,"Howard County, Iowa",0.393
01101,"Montgomery County, Alabama",0.473
29079,"Grundy County, Missouri",0.397
38093,"Stutsman County, North Dakota",0.421
17079,"Jasper County, Illinois",0.372
17203,"Woodford County, Illinois",0.402
18039,"Elkhart County, Indiana",0.428
40085,"Love County, Oklahoma",0.419
72013,"Arecibo Municipio, Puerto Rico",0.525
21133,"Letcher County, Kentucky",0.477
48213,"Henderson County, Texas",0.46
19085,"Harrison County, Iowa",0.393
56041,"Uinta County, Wyoming",0.4
20031,"Coffey County, Kansas",0.396
27085,"McLeod County, Minnesota",0.395
19023,"Butler County, Iowa",0.399
27165,"Watonwan County, Minnesota",0.398
56013,"Fremont County, Wyoming",0.432
13097,"Douglas County, Georgia",0.394
01125,"Tuscaloosa County, Alabama",0.488
38065,"Oliver County, North Dakota",0.383
12081,"Manatee County, Florida",0.459
13181,"Lincoln County, Georgia",0.443
